szcodes,qa1,q1a1,q1a2,q2,q3,q4,q5,q61,q62,q63,q64,q65,q66,q67,q68,q69,q610,q7,region_code,distrct_code,urban_rural,head_name,addresss,phone_number,region_name,interviewer_name,date_of_interview,time_of_interview,intercozed,end_time_of_interview
1110570,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,2204,111,235302
1110567,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,2145,111,111512
1110576,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,20,111,2455
1113783,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,510,111,51443
1110595,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,438,111,43934
1110578,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,32,111,85140
1110593,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,415,111,42552
1110583,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No one ages 5 to 17,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,58,111,12856
1110582,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,56,111,111223
1110563,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,2128,111,212855
1110565,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,2131,111,213609
1110568,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,2151,111,215636
1110579,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,38,111,4236
1113785,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,525,111,52528
1110574,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,2234,111,223624
1110592,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,402,111,40544
1041730,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1640,104,164053
1041722,,PII,,,,,,,,,,,,,,,,,,,,,,,,,16092020,1553,,
1041713,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1219,104,122019
1041734,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1705,104,170727
1041705,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1147,104,114809
1041702,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1145,104,114519
1041733,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1647,104,165309
1041707,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1149,104,114934
1041708,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1150,104,115015
1041701,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Charcoal, or kerosene",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1143,104,114416
1041726,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1630,104,163011
1041711,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1205,104,120613
1041732,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Three+,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1644,104,153438
1041700,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1139,104,113936
1041723,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1554,104,155606
1041706,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1148,104,114846
1041725,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1628,104,162908
1041697,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1132,104,113329
1041719,,PII,,Phone engaged (Busy),,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1332,104,133227
1041693,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1128,104,112910
1041735,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1708,104,170844
1041720,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1340,104,134445
1041704,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1146,104,114642
1041710,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1152,104,115908
1041695,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1131,104,113147
1041715,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",No,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1225,104,123109
1041727,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1631,104,163130
1041721,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1549,104,154954
1041698,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1133,104,113621
1041718,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1331,104,133130
1041724,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1627,104,162759
1041716,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1329,104,132939
1041712,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",No,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1206,104,121039
1041694,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC",,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1129,104,113038
1040788,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1125,104,112745
1041696,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1132,104,113214
1041731,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1641,104,164210
1041703,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1145,104,114551
1041709,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1150,104,115133
1040776,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1124,104,112525
1041699,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,one,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1136,104,113843
1041717,,PII,,Phone engaged (Busy),,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1330,104,133043
1041728,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1631,104,163643
1041714,,PII,,Phone engaged (Busy),,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1220,104,122149
1021096,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Gas, or electricity",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1617,102,161752
1020103,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1417,102,142218
1020081,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1036,102,104031
1020096,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1346,102,135015
1020095,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1341,102,134348
1020102,,PII,,Phone engaged (Busy),,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1414,102,141520
1020076,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1025,102,102515
1020079,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1030,102,103339
1020107,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1444,102,144526
1021099,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Only Bicycle,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1632,102,164029
1021103,,PII,,Yes (if call went through and the potential respondent answered),Yes,No,.p,.p,Yes,No male head/ spouse,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1642,102,164320
1020083,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,No,.p,.p,Yes,No male head/ spouse,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1043,102,104331
1020062,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1012,102,101309
1020066,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1017,102,102153
1020090,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1302,102,130301
1020068,,PII,,"Call go through, No reply",,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1023,102,102348
1021098,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1629,102,162944
1020774,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1451,102,145530
1020100,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1356,102,140147
1021104,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,No,.p,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1657,102,170116
1020084,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1053,102,105652
1020101,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,one,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1409,102,141319
1021101,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1651,102,165120
1020091,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1304,102,130753
1020105,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,.p,Two,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1438,102,144142
1020760,,PII,,Phone engaged (Busy),,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1457,102,145751
1020098,,PII,,Yes (if call went through and the potential respondent answered),No,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1436,102,143705
1020093,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,No,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1311,102,131343
1021093,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1501,102,150113
1020058,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1009,102,100910
1020077,,PII,,Refused,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1027,102,102759
1020089,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1258,102,130130
1020094,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1315,102,131632
1020104,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1425,102,142518
1020109,,PII,,Call Back,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1448,102,144848
1020106,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,No male head/ spouse,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","No toilet facility (bush, beach), or other","Wood, crop residue, sawdust, animal waste, or other",Yes,.p,Three+,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1430,102,143502
1020085,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,.p,Two,No,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1059,102,110235
1070330,,PII,,Yes (if call went through and the potential respondent answered),Yes,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,850,107,85052
1070339,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1100,107,110021
1070348,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,16092020,1316,107,131702
1070328,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,1304,107,130456
1007002,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,.p,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Gas, or electricity",Yes,.p,Three+,Motor cycle or car (regardless of bicycle),Thank you,5,5,1,PII,PII,PII,PII,PII,13092020,1537,107,154916
1070326,,PII,,Wrong phone numebr,,,,,,,,,,,,,,Thank you,5,5,1,PII,PII,PII,PII,PII,15092020,1259,107,125937
